1608.6 1151.1 835.56 9.8991 47.588 355.08
1610.3 1151 837.27 9.8969 47.608 354.94
1612 1150.8 838.97 9.8931 47.371 355.05
1613.7 1150.7 840.66 9.8931 47.173 354.82
1614.9 1150.6 841.92 9.896 47.075 354.74
1617 1150.4 844.02 9.907 46.852 354.52
1618.7 1150.2 845.69 9.9228 46.766 354.22
1620.7 1150 847.78 9.9522 46.572 353.86
1622.8 1149.8 849.86 9.9958 46.583 353.65
1624 1149.6 851.11 10.025 46.609 353.45
1626.5 1149.3 853.98 10.027 46.744 353.19
1628.2 1149.1 855.65 10.021 46.987 352.88
1629.9 1148.9 857.33 10.028 47.15 352.44
1631.5 1148.7 859.03 10.043 47.52 352.3
1634.1 1148.3 861.61 10.064 48.289 352.49
1636.7 1148 864.21 10.08 48.846 352.49
1639.3 1147.7 866.84 10.089 49.263 352.76
1641.5 1147.4 869.05 10.084 49.453 353.11
1644.1 1147.1 871.71 10.058 49.618 353.67
1647.2 1146.8 874.82 9.9964 49.683 354.31
1649 1146.6 876.6 9.9466 49.661 354.63
1650.8 1146.4 877.78 9.9852 49.62 355.07
1653 1146.2 879.99 10.025 49.362 355.51
1655.6 1146 882.63 10.049 49.219 355.96
1658.7 1145.8 885.7 10.055 48.869 356.32
1661.7 1145.6 888.74 10.044 48.291 356.6
1663.8 1145.5 890.89 10.03 47.949 356.65
1666 1145.4 893.02 10.015 47.731 356.64
1668.1 1145.3 895.15 10.004 47.629 356.5
1669.8 1145.2 896.85 9.9993 47.513 356.36
1671.5 1145.1 898.55 9.9973 47.513 356.28
1673.6 1144.9 900.67 10.003 47.441 355.94
1674.9 1144.8 901.94 10.012 47.435 355.81
1676.6 1144.7 903.64 10.026 47.444 355.74
1678.2 1144.6 905.55 10.025 47.444 355.66
1680.8 1144.4 908.08 10.004 47.361 355.26
1682 1144.3 909.36 9.999 47.47 355.19
1684.6 1144.1 911.91 9.9899 47.579 355.21
1686.7 1143.9 914.04 9.9857 47.706 355.02
1688.8 1143.7 916.17 9.9884 47.829 355.04
1690.5 1143.5 917.89 9.9884 47.938 355.04
1692.7 1143.4 920.03 9.9883 48.046 355.06
1694.4 1143.2 921.75 9.9878 48.169 355.06
1697 1143 924.33 9.9874 48.06 355.06
1699.5 1142.8 926.91 9.9865 48.155 355.07
1702.1 1142.5 929.5 9.9843 48.264 355.08
1703.8 1142.4 931.22 9.9831 48.278 355.08
1706.8 1142.1 934.14 10.001 48.264 355.08
1709 1141.9 936.3 10.02 48.146 355.2
1711.6 1141.7 938.88 10.036 48.136 355.4
1713.7 1141.6 941.03 10.044 48.236 355.47
1715 1141.5 942.33 10.048 48.251 355.54
1716.7 1141.3 944.06 10.052 48.469 355.49
1718.9 1141.2 946.22 10.057 48.359 355.48
1721.9 1140.9 949.25 10.064 48.591 355.57
1724.1 1140.8 951.41 10.064 48.445 355.62
1725.4 1140.7 952.71 10.064 48.451 355.76
1728 1140.5 955.31 10.056 48.443 355.96
1729.7 1140.4 957.04 10.044 48.544 356.1
1731.4 1140.2 958.78 10.027 48.42 356.29
1733.6 1140.1 960.75 10.028 48.413 356.49
1735.3 1140 962.48 10.034 48.406 356.55
1737.5 1139.9 964.65 10.038 48.277 356.67
1739.2 1139.8 966.37 10.038 48.291 356.75
1742.2 1139.6 969.39 10.028 48.258 357.01
1744.8 1139.5 971.98 10.017 48.169 356.87
1746.5 1139.4 973.7 10.011 48.169 356.94
1749.1 1139.2 976.28 10.002 47.828 356.92
1752.1 1139.1 979.27 9.9921 47.719 356.91
1754.2 1139 981.4 9.9872 47.719 356.9
1756.3 1138.8 983.53 9.9814 47.596 356.9
1758.4 1138.7 985.66 9.9778 47.603 356.77
1760.1 1138.6 987.36 9.9796 47.609 356.56
1762.3 1138.5 989.49 9.9912 47.513 356.35
1764 1138.4 991.26 10.001 47.52 356.22
1765.6 1138.3 992.96 10.004 47.541 356.08
1767.3 1138.2 994.66 10.01 47.536 355.96
1769.9 1138 997.23 10.024 47.767 355.98
1772 1137.8 999.37 10.036 47.985 355.99
1775 1137.6 1002.4 10.048 48.434 356.09
1776.8 1137.5 1004.1 10.053 48.428 356.08
1779.4 1137.3 1006.7 10.061 48.428 356.22
1781.1 1137.2 1008.4 10.061 48.312 356.34
1783.7 1137 1011 10.051 48.174 356.53
1786.2 1136.9 1013.6 10.034 47.95 356.65
1788 1136.8 1015.3 10.021 47.841 356.72
1790.5 1136.7 1017.9 9.9955 47.834 356.77
1793.5 1136.5 1020.4 10.044 47.699 356.97
1795.6 1136.4 1022.6 10.11 47.713 357.04
1798.2 1136.3 1025.1 10.185 47.694 357.24
1800.3 1136.2 1027.3 10.239 47.806 357.45
1802.9 1136.1 1029.8 10.292 47.906 357.8
1805.5 1136 1032.4 10.328 48.453 358.21
1809 1135.9 1035.9 10.339 48.762 359.09
1811.1 1135.9 1038.1 10.32 49.113 359.54
1813.3 1135.8 1040.3 10.282 49.315 0.19848
1815.6 1135.9 1042.5 10.215 49.32 0.8494
1817.3 1135.9 1044.3 10.145 49.342 1.3651
1819.5 1136 1046.5 10.034 49.343 2.0157
1821.7 1136.1 1047.5 9.9749 49.257 2.6718
1824.8 1136.2 1050.6 10.106 48.971 3.6002
1826.5 1136.3 1052.3 10.16 48.884 4.0638
1828.3 1136.5 1054.1 10.196 48.817 4.6148
1830 1136.6 1055.8 10.221 48.495 4.8989
1831.7 1136.8 1057.5 10.238 48.275 5.1884
1833.9 1137 1059.7 10.241 47.989 5.6298
1835.2 1137.1 1061 10.237 47.674 5.7928
1836.9 1137.3 1062.7 10.226 47.576 6.0841
1839 1137.5 1064.8 10.205 47.153 6.2819
1840.2 1137.6 1066 10.189 47.031 6.3637
1841.9 1137.8 1067.7 10.167 46.814 6.3277
1843.1 1138 1069 10.15 46.705 6.4092
1845.2 1138.2 1071 10.121 46.475 6.3657
1847.2 1138.4 1073.1 10.09 46.5 6.4987
1849.3 1138.7 1075.2 10.055 46.487 6.4996
1851 1138.9 1076.5 10.072 46.487 6.4987
1853.4 1139.1 1079 10.118 46.487 6.4996
1855.5 1139.4 1081.1 10.155 46.621 6.617
1857.6 1139.6 1083.2 10.188 46.634 6.8255
